angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type,class
0.461142,133.942775,-0.183237,387,0.536,0.038,23.272,16.881,12.192,12.619,12.286,1,EA                            ,ECLIPSING
0.196721,133.964413,-0.164457,59,0.408,0.0,21.322,17.537,14.277,14.536,14.325,1,E                             ,ECLIPSING
1.05176,351.278915,14.857297,5,0.654,0.036,23.759,16.882,10.98,11.605,11.128,1,ROT                           ,ROTATIONAL
0.088707,352.556203,15.399822,5,0.461,0.032,20.937,15.703,11.117,11.507,11.248,1,ROT                           ,ROTATIONAL
1.773554,349.446972,15.294123,5,0.485,0.057,23.52,17.048,13.27,13.71,13.391,1,ROT                           ,ROTATIONAL
1.108098,349.584013,15.360857,5,0.453,0.048,21.702,16.166,12.105,12.442,12.182,1,ROT                           ,ROTATIONAL
0.769289,351.015591,15.823292,5,0.603,0.014,23.127,16.42,11.215,11.78,11.392,1,ROT                           ,ROTATIONAL
0.931828,351.271648,15.90961,5,0.775,0.021,23.495,17.98,11.517,12.298,11.749,1,ROT                           ,ROTATIONAL
0.784075,355.375246,15.800236,6,0.558,0.051,23.956,17.321,12.747,13.257,12.914,1,E                             ,ECLIPSING
1.139517,355.385493,15.812519,6,0.557,0.045,22.311,15.508,10.947,11.46,11.113,1,E                             ,ECLIPSING
1.359174,351.518083,14.901065,5,0.487,0.041,23.461,17.417,13.12,13.589,13.241,1,EW                            ,ECLIPSING
0.288497,350.84553,14.093148,5,0.687,0.072,23.459,18.665,13.303,14.128,13.603,1,RS                            ,ROTATIONAL
1.227105,351.132183,14.272195,5,1.191,0.145,22.22,21.102,14.708,16.094,15.198,1,EW                            ,ECLIPSING
0.241169,350.961736,14.519052,5,-0.185,0.062,13.628,13.989,15.141,14.483,14.881,1,V1093HER                      ,UNKNOWN
1.081917,350.935017,14.812078,5,0.312,0.035,19.09,16.454,13.533,13.691,13.543,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.019978,349.95564,14.380931,5,0.4,0.092,22.002,16.923,13.56,13.881,13.679,1,EB                            ,ECLIPSING
0.69272,346.455218,14.109053,5,0.348,0.12,21.548,20.041,15.832,16.287,16.133,1,RS                            ,ROTATIONAL
0.783289,353.154712,14.340972,5,1.072,0.1,18.629,18.412,12.923,14.417,13.356,1,YSO                           ,UNKNOWN
0.555644,352.158953,13.969669,5,0.443,0.09,23.995,18.18,13.889,14.37,14.056,1,ROT                           ,ROTATIONAL
0.041834,352.118045,14.747704,6,0.492,0.146,23.11,17.035,12.459,13.0,12.633,1,ROT                           ,ROTATIONAL
0.382609,352.841693,15.220694,5,0.803,0.034,23.503,18.899,11.499,12.405,11.789,1,ROT                           ,ROTATIONAL
0.406534,352.886088,15.524058,5,0.505,0.033,23.617,17.616,13.258,13.752,13.45,1,ROT                           ,ROTATIONAL
0.180218,352.874195,15.535306,5,0.587,0.023,20.816,17.751,12.611,13.188,12.804,1,ROT                           ,ROTATIONAL
0.54305,352.969706,15.65515,5,0.359,0.079,20.069,16.04,12.562,12.827,12.67,1,ROT                           ,ROTATIONAL
1.238911,350.534911,13.941333,6,0.339,0.11,19.799,15.896,12.59,12.838,12.683,1,EW                            ,ECLIPSING
1.118821,350.462358,12.790042,5,0.398,0.478,23.971,18.426,14.348,14.689,14.453,1,RRAB                          ,RR_LYRAE
0.535238,349.945684,12.73309,5,0.458,0.346,22.078,16.907,12.671,13.192,12.888,1,EW                            ,ECLIPSING
0.57906,352.134647,13.52943,5,0.16,0.071,14.61,13.589,11.122,10.886,10.984,1,ROT                           ,ROTATIONAL
0.912142,352.399478,13.676624,5,0.568,0.088,23.59,18.1,13.754,14.256,13.909,1,E                             ,ECLIPSING
0.748058,350.628326,13.140406,5,0.423,0.094,21.67,17.473,13.624,13.996,13.77,1,EW                            ,ECLIPSING
0.883597,350.353622,13.114941,5,0.577,0.056,23.594,17.753,12.661,13.217,12.846,1,ROT                           ,ROTATIONAL
0.269593,352.998432,15.892931,5,0.346,0.265,19.421,16.128,13.111,13.245,13.112,1,RRC                           ,RR_LYRAE
0.286018,352.855293,15.898807,5,0.868,0.034,22.536,17.165,9.683,10.669,9.899,1,ROT                           ,ROTATIONAL
0.50751,355.498025,15.972734,5,0.724,0.088,23.564,20.715,15.17,15.982,15.409,1,EW                            ,ECLIPSING
1.047388,346.009174,12.933925,8,0.44,0.176,20.884,18.715,15.313,15.568,15.324,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.802738,348.850728,13.535406,5,0.551,0.203,23.455,16.603,12.194,12.625,12.303,1,ACV|roAm|roAp|SXARI           ,DELTA_SCUTI_ETC
0.757332,348.87813,13.524665,5,0.178,0.161,16.515,13.401,9.913,10.06,9.739,1,ACV|roAm|roAp|SXARI           ,DELTA_SCUTI_ETC
0.954995,346.016086,13.159283,9,0.686,0.119,23.215,16.365,10.926,11.532,11.0,1,EW                            ,ECLIPSING
0.850885,346.011587,13.169729,8,0.658,0.051,21.99,16.224,11.313,11.813,11.331,1,EW                            ,ECLIPSING
1.755738,348.693176,13.823737,5,0.385,0.171,22.913,18.113,13.831,14.342,14.052,1,ROT                           ,ROTATIONAL
0.64931,345.777018,13.291612,6,0.658,0.378,22.207,18.57,14.556,15.188,14.685,1,RRAB                          ,RR_LYRAE
1.774514,345.667913,13.329117,8,1.045,0.088,19.038,18.289,14.298,15.643,14.738,1,EW                            ,ECLIPSING
2.136091,345.440932,13.643742,8,-0.08,0.134,13.827,14.195,14.934,14.382,14.646,1,E                             ,ECLIPSING
1.116821,350.904021,16.014706,5,0.511,0.022,21.881,15.476,10.96,11.413,11.105,1,ROT                           ,ROTATIONAL
0.588125,350.891381,16.053547,5,0.563,0.027,23.47,16.699,11.709,12.204,11.855,1,ROT                           ,ROTATIONAL
0.399335,349.021139,13.186135,5,0.511,0.109,22.025,15.419,10.301,10.816,10.484,1,ROT                           ,ROTATIONAL
1.961454,7.910639,14.231473,7,0.42,0.052,19.493,13.818,10.006,10.339,10.039,1,VAR                           ,UNKNOWN
0.802983,14.712588,13.887008,6,0.493,0.027,21.023,15.839,11.754,12.167,11.854,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.723671,8.008163,14.532426,7,1.226,0.127,23.813,21.461,13.29,14.873,13.811,1,ROT                           ,ROTATIONAL
0.727602,7.691379,14.545811,6,0.614,0.123,20.675,15.544,11.042,11.658,11.203,1,EW                            ,ECLIPSING
0.547442,6.158981,14.315534,6,1.002,0.085,21.639,15.447,5.741,7.212,6.232,1,ROT                           ,ROTATIONAL
0.850467,6.783944,14.425255,6,1.287,0.047,23.851,21.977,12.592,14.344,13.083,1,ROT                           ,ROTATIONAL
2.790736,5.997156,14.395052,8,0.403,0.034,18.519,14.642,11.444,11.778,11.522,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.743133,6.340353,14.8305,8,0.309,0.034,18.819,15.498,12.325,12.436,12.287,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.507487,6.553854,14.94415,8,0.594,0.017,22.795,16.112,11.107,11.655,11.188,1,ROT                           ,ROTATIONAL
1.517862,6.517969,15.053606,6,0.624,0.047,23.674,16.169,11.132,11.78,11.308,1,MISC                          ,UNKNOWN
0.74444,8.563335,14.633182,5,0.921,0.128,22.452,18.698,11.765,12.842,12.066,1,E+ROT                         ,ROTATIONAL
1.334242,8.79646,14.871435,5,0.665,0.042,21.298,14.84,9.374,10.05,9.59,1,ROT                           ,ROTATIONAL
2.019285,10.159929,16.253113,5,0.471,0.068,20.835,16.025,12.402,12.706,12.411,1,ROT                           ,ROTATIONAL
0.75324,14.325316,14.759454,8,0.36,0.034,18.666,14.84,11.673,11.811,11.646,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.713181,13.994542,14.919438,8,0.448,0.028,20.47,15.502,11.554,11.902,11.648,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.003498,13.732936,15.048273,7,0.399,0.059,18.218,13.995,10.401,10.688,10.536,1,ROT                           ,ROTATIONAL
0.776586,13.580719,15.027434,6,0.681,0.071,23.683,16.99,11.257,11.921,11.446,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.280137,13.439524,15.064741,6,0.404,0.067,20.363,16.664,13.369,13.637,13.428,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.333183,13.746901,15.339384,6,0.393,0.098,18.699,14.518,10.427,10.753,10.504,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.075461,14.153867,15.439186,8,0.539,0.028,21.789,15.604,10.852,11.36,11.008,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.042984,13.930117,15.63022,8,0.535,0.293,22.206,17.027,12.504,12.969,12.626,1,EA                            ,ECLIPSING
1.063428,8.639173,14.242004,6,0.532,0.042,22.477,16.707,12.086,12.598,12.248,1,VAR                           ,UNKNOWN
0.557393,9.850846,14.150382,5,1.016,0.122,23.417,19.942,12.386,13.626,12.763,1,EW                            ,ECLIPSING
0.731251,9.910234,14.174002,5,0.549,0.038,23.317,16.66,11.893,12.454,12.061,1,ROT                           ,ROTATIONAL
0.523273,9.941647,14.200318,5,1.602,0.055,23.338,20.213,6.382,10.154,8.514,1,LB                            ,LONG_PERIOD
0.563679,10.219257,14.451647,5,0.378,0.036,20.814,17.603,14.054,14.269,14.08,1,ROT                           ,ROTATIONAL
1.717033,10.314225,14.497616,5,0.61,0.039,22.85,16.055,10.624,11.167,10.749,1,ROT                           ,ROTATIONAL
0.934281,8.672446,14.471753,6,0.666,0.046,23.443,17.055,11.11,11.772,11.292,1,ROT                           ,ROTATIONAL
1.026451,8.724475,14.5302,6,0.524,0.051,22.252,16.959,12.674,13.213,12.831,1,ROT                           ,ROTATIONAL
0.838819,8.999673,14.744591,7,0.89,0.055,22.814,18.238,10.733,11.718,10.98,1,ROT                           ,ROTATIONAL
0.408339,14.904869,13.103806,6,0.614,0.029,23.711,17.293,12.597,13.21,12.769,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.232532,15.318538,13.12495,5,0.543,0.043,22.374,16.422,12.285,12.698,12.359,1,RRC                           ,RR_LYRAE
0.583912,15.098803,13.275356,7,0.568,0.113,22.864,16.51,11.321,11.801,11.489,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.79292,7.261572,13.61478,5,0.527,0.023,23.6,17.284,12.163,12.701,12.33,1,ROT                           ,ROTATIONAL
0.588975,14.457144,14.331158,6,0.748,0.029,22.216,16.879,10.8,11.512,10.965,1,ROT                           ,ROTATIONAL
1.120637,14.539373,14.687329,8,0.639,0.046,21.488,15.516,10.505,11.015,10.614,1,ROT                           ,ROTATIONAL
0.918484,11.298405,15.570221,5,0.602,0.041,22.156,15.712,10.984,11.586,11.143,1,ROT                           ,ROTATIONAL
0.424817,15.168059,14.884847,6,0.897,0.127,23.235,17.619,10.212,11.174,10.451,1,RS                            ,ROTATIONAL
0.712574,11.470819,15.563888,6,0.463,0.083,20.96,16.618,12.872,13.232,12.968,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.122163,12.272135,16.010967,5,0.777,0.058,23.335,17.961,11.717,12.471,11.931,1,ROT                           ,ROTATIONAL
0.898712,15.204391,15.379876,7,0.473,0.058,19.396,15.402,11.086,11.498,11.207,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.887147,15.206581,15.400851,7,0.585,0.045,22.313,15.612,10.392,10.933,10.52,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.366686,13.377352,15.963498,8,0.579,0.06,22.063,15.301,10.511,11.063,10.676,1,ROT                           ,ROTATIONAL
1.205082,5.445398,15.220333,6,0.652,0.073,23.358,16.839,11.442,12.125,11.632,1,YSO                           ,UNKNOWN
0.771132,5.900265,15.398641,7,0.558,0.034,23.196,17.201,12.704,13.351,12.938,1,ROT                           ,ROTATIONAL
0.111666,5.541908,15.537054,5,0.451,0.086,23.026,17.518,13.384,13.823,13.534,1,RR:                           ,RR_LYRAE
0.723899,5.242157,16.467608,7,0.445,0.077,20.768,15.212,10.894,11.284,10.98,1,M:                            ,UNKNOWN
0.837429,5.583036,16.414191,6,0.444,0.021,20.292,15.65,11.502,11.82,11.599,1,ROT                           ,ROTATIONAL
0.576576,8.248798,13.569179,6,1.039,0.098,23.575,20.154,12.713,13.977,13.104,1,RS                            ,ROTATIONAL
0.373216,5.845047,13.761248,8,0.367,0.834,17.132,15.825,13.256,13.465,13.287,1,RRAB/BL                       ,RR_LYRAE
0.644122,1.46775,15.382053,6,0.396,0.286,22.915,16.768,12.329,12.78,12.415,1,EA                            ,ECLIPSING
0.399658,357.472664,16.068182,5,0.897,0.103,23.478,20.603,13.865,14.755,14.093,1,EW                            ,ECLIPSING
0.35901,359.9652,14.656868,6,0.471,0.031,23.659,17.661,14.374,14.811,14.501,1,VAR                           ,UNKNOWN
0.641333,359.846872,14.729136,8,0.44,0.046,22.436,17.334,13.167,13.456,13.205,1,ROT                           ,ROTATIONAL
1.412894,0.024628,14.865273,9,0.529,0.042,22.836,15.882,11.122,11.575,11.245,1,ROT                           ,ROTATIONAL
0.735675,359.98615,14.871505,9,0.43,0.051,20.067,15.146,11.25,11.569,11.328,1,ROT                           ,ROTATIONAL
0.049714,0.119325,15.09641,8,0.524,0.026,22.513,15.745,11.425,11.877,11.568,1,DSCT|GDOR|SXPHE               ,ECLIPSING
2.296421,359.597028,15.259055,5,1.523,0.083,21.531,21.141,11.032,13.305,12.081,1,SRS                           ,LONG_PERIOD
0.580823,0.700888,15.197567,5,0.453,0.176,22.39,17.918,13.909,14.376,14.082,1,EW                            ,ECLIPSING
0.49735,0.419053,15.538384,6,0.617,0.179,22.983,18.301,13.604,14.246,13.846,1,EW                            ,ECLIPSING
0.724048,11.262383,15.838073,5,0.582,0.333,22.911,18.541,13.089,13.885,13.327,1,EW                            ,ECLIPSING
1.048605,11.033556,16.711883,7,0.533,0.056,22.297,16.583,11.873,12.355,12.027,1,ROT                           ,ROTATIONAL
1.403961,12.550023,16.125241,10,0.506,0.041,20.647,15.05,11.189,11.539,11.222,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.391545,11.86468,14.35965,5,0.549,0.063,21.801,16.816,12.693,13.163,12.806,1,ROT                           ,ROTATIONAL
0.35121,12.306073,14.666524,6,0.419,0.055,19.256,15.227,11.803,12.075,11.833,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.832821,12.785677,14.758213,5,0.638,0.06,20.398,18.763,14.734,15.29,14.875,1,E                             ,ECLIPSING
0.841304,359.445309,1.942246,27,0.72,0.064,24.219,16.667,10.392,11.083,10.56,1,E                             ,ECLIPSING
0.462024,359.356016,2.015661,25,0.831,0.089,23.398,19.186,13.507,14.446,13.786,1,RS                            ,ROTATIONAL
0.217041,356.434062,14.569237,7,0.561,0.093,23.837,17.447,12.387,12.837,12.469,1,ROT                           ,ROTATIONAL
1.8081,356.426622,14.614089,7,0.57,0.086,22.823,16.003,11.605,12.109,11.737,1,ROT                           ,ROTATIONAL
1.153006,359.451425,2.518633,19,0.348,0.298,22.567,18.01,14.645,14.832,14.652,1,RRC                           ,RR_LYRAE
0.630611,354.921539,14.472881,5,0.156,0.139,17.856,14.262,11.086,11.136,11.2,1,EB                            ,ECLIPSING
2.241522,357.572598,2.267359,26,0.427,0.038,18.804,14.034,10.338,10.685,10.368,1,EW                            ,ECLIPSING
1.872222,357.733154,2.30023,26,0.52,0.039,18.926,14.512,10.254,10.808,10.37,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.132264,355.278426,14.866365,6,0.413,0.109,22.487,15.783,10.787,11.308,10.934,1,ROT                           ,ROTATIONAL
0.759365,355.165876,14.86752,5,0.498,0.094,23.498,17.446,12.445,12.887,12.67,1,VAR                           ,UNKNOWN
0.742883,355.695803,14.70756,6,0.804,0.108,22.951,18.649,12.468,13.192,12.597,1,EW                            ,ECLIPSING
0.696538,355.688852,14.708411,7,0.555,0.111,23.244,17.324,12.239,12.731,12.317,1,RRC                           ,RR_LYRAE
0.646731,359.345183,15.151386,5,0.64,0.02,21.779,18.96,13.118,13.825,13.39,1,ROT                           ,ROTATIONAL
0.583063,359.312983,15.777037,5,1.683,0.133,22.916,21.514,13.53,16.262,14.96,1,ROT                           ,ROTATIONAL
0.249031,359.208984,16.131854,7,0.633,0.04,23.047,17.327,11.815,12.486,12.078,1,EA                            ,ECLIPSING
0.826461,357.795906,13.784917,8,0.426,0.536,21.883,17.81,14.016,14.272,14.115,1,RRAB                          ,RR_LYRAE
1.589455,9.695917,15.745548,5,1.393,0.27,23.343,20.144,7.928,10.918,9.746,1,MISC                          ,UNKNOWN
1.118184,15.101245,13.923991,7,0.719,0.106,23.18,17.375,10.929,11.64,11.164,1,ROT                           ,ROTATIONAL
0.727644,7.865085,15.558789,5,0.482,0.134,22.762,16.793,12.376,12.83,12.491,1,ROT                           ,ROTATIONAL
0.285827,14.783278,14.309886,6,0.503,0.029,20.602,15.352,11.299,11.734,11.405,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.124392,357.696515,15.581193,5,0.916,0.112,22.11,20.967,15.147,15.982,15.366,1,ROT                           ,ROTATIONAL
0.947313,357.401526,15.668021,7,0.312,0.1,19.689,17.107,14.157,14.207,14.089,1,ROT                           ,ROTATIONAL
1.079783,357.479754,15.663719,5,0.39,0.081,19.229,15.555,12.344,12.498,12.382,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.054872,357.895249,15.75754,7,0.722,0.074,23.464,17.067,11.238,11.897,11.413,1,ROT                           ,ROTATIONAL
0.118688,355.750882,15.107444,7,0.584,0.201,23.742,18.669,13.754,14.256,13.894,1,EW                            ,ECLIPSING
0.714097,355.639229,15.524563,6,0.423,0.066,21.465,16.802,13.434,13.773,13.551,1,DSCT|GDOR|SXPHE               ,ECLIPSING
1.85335,357.473174,14.746067,9,0.546,0.095,22.607,16.461,12.928,13.39,13.066,1,ROT                           ,ROTATIONAL
0.32545,357.594686,14.985947,6,0.489,0.091,22.054,16.781,12.864,13.181,12.956,1,DSCT|GDOR|SXPHE               ,ECLIPSING
0.586529,357.86234,15.109428,7,0.801,0.081,23.08,18.046,11.262,11.945,11.396,1,ROT                           ,ROTATIONAL
0.852402,356.81734,15.013318,7,1.273,0.073,22.486,20.97,11.965,13.673,12.488,1,ROT                           ,ROTATIONAL
0.382159,358.270914,15.055143,7,0.483,0.083,20.817,15.44,11.351,11.713,11.452,1,ROT                           ,ROTATIONAL
0.422638,358.206863,15.063327,7,0.502,0.084,21.247,15.698,11.617,11.971,11.725,1,ROT                           ,ROTATIONAL
0.57572,358.477083,15.173605,5,0.563,0.046,21.376,18.611,13.64,14.227,13.845,1,RRAB                          ,RR_LYRAE
0.964931,1.664052,13.10857,7,0.311,0.098,19.409,15.316,11.34,11.46,11.363,1,ROT                           ,ROTATIONAL
0.906238,1.960363,13.327528,8,0.545,0.048,22.93,16.457,11.573,12.04,11.698,1,S                             ,UNKNOWN
0.73017,2.004413,13.388974,9,1.111,0.082,23.223,17.933,10.214,11.509,10.619,1,ESD|CW-FU|EC                  ,ECLIPSING
0.730101,356.447242,14.037142,7,0.623,0.109,21.725,15.429,10.217,10.76,10.372,1,ROT                           ,ROTATIONAL
0.152748,356.370461,14.068054,7,0.536,0.249,23.421,18.054,12.997,13.595,13.184,1,ROT                           ,ROTATIONAL
0.308158,358.682018,1.588134,24,0.475,0.111,21.233,15.856,12.067,12.384,12.098,1,ROT                           ,ROTATIONAL
0.499974,356.688131,14.274825,7,0.739,0.11,22.697,18.035,12.523,13.297,12.732,1,RS                            ,ROTATIONAL
1.129146,358.844074,1.658824,25,1.497,0.094,23.562,22.12,11.428,13.178,11.945,1,ROT                           ,ROTATIONAL
0.452759,359.57008,14.017134,7,0.489,0.025,22.205,16.156,11.638,12.17,11.841,1,ROT                           ,ROTATIONAL
0.696969,359.910286,14.027663,6,0.384,0.049,21.664,18.011,14.675,15.048,14.811,1,ROT                           ,ROTATIONAL
1.126848,359.853049,14.075952,5,0.344,0.087,22.21,18.627,15.963,15.954,15.868,1,DSCT|GDOR|SXPHE               ,ECLIPSING
