angDist,RAJ2000,DEJ2000,nobs,B-V,e_B-V,fuv_mag,nuv_mag,ipmag,gpmag,rpmag,present,type
0.995344,120.222199,29.573276,8,0.359,0.064,20.213,15.729,12.218,12.432,12.248,0,
0.544336,119.13685,26.671891,5,0.347,0.058,20.694,16.409,13.054,13.236,13.084,1,DSCT|GDOR|SXPHE               
0.651766,119.114448,26.707362,5,1.234,0.071,23.362,21.178,11.442,13.119,11.957,0,
0.543038,119.186147,26.706362,5,0.528,0.064,23.577,17.563,13.238,13.718,13.383,0,
0.700906,119.229207,26.740667,5,0.388,0.073,21.689,17.199,13.674,13.951,13.765,0,
0.137496,120.518238,29.702299,7,0.445,0.068,23.681,18.391,14.317,14.706,14.411,0,
0.602102,119.041264,26.747254,5,0.471,0.085,23.403,18.29,14.258,14.597,14.343,0,
1.320381,116.770191,32.13028,5,0.605,0.128,23.506,20.437,14.899,15.557,15.077,0,
0.604574,116.802693,32.162871,5,0.272,0.077,20.703,17.173,13.947,14.054,13.922,0,
0.134957,119.534547,26.624851,8,0.807,0.049,23.479,17.904,10.653,11.5,10.879,0,
0.758076,120.347716,29.724549,8,0.477,0.063,21.128,17.256,13.211,13.58,13.303,0,
0.424141,116.946842,32.192335,6,0.65,0.074,23.604,16.374,10.994,11.123,10.626,0,
0.838166,116.872513,32.183385,6,0.565,0.064,22.333,15.812,11.305,11.283,10.892,0,
1.408478,119.508132,26.676039,5,0.675,0.135,22.57,20.847,14.946,15.738,15.248,1,VAR                           
0.440084,117.064596,32.124486,6,0.614,0.069,23.171,17.248,11.984,12.546,12.11,0,
0.24471,120.057661,29.508459,8,0.565,0.072,23.115,17.246,12.456,12.945,12.573,0,
0.368397,115.052188,35.376694,7,0.489,0.129,21.564,17.007,13.402,13.743,13.489,1,DSCT|GDOR|SXPHE               
0.474461,119.780422,29.053154,8,0.368,0.073,20.795,16.419,12.724,12.957,12.769,0,
1.50234,115.403163,37.420279,5,0.493,0.066,21.703,17.041,12.783,13.209,12.884,0,
0.541868,115.22767,37.289162,5,0.496,0.06,21.697,15.601,11.281,11.718,11.387,0,
1.049175,119.430086,28.924195,7,1.561,0.117,23.523,22.983,13.095,15.833,14.502,0,
0.244498,119.414983,29.022267,6,0.584,0.101,21.312,19.205,14.799,15.439,15.05,0,
1.368592,115.505521,37.441267,5,0.476,0.071,22.382,17.809,13.616,14.011,13.678,0,
0.56762,115.65021,37.53468,5,0.476,0.068,20.821,15.351,11.249,11.647,11.343,0,
0.535023,119.604015,29.139662,8,0.485,0.077,21.303,15.581,11.233,11.619,11.324,0,
0.714504,119.377645,29.156077,7,0.414,0.092,20.576,15.77,12.18,12.489,12.267,0,
2.230336,119.594966,29.224766,6,0.186,0.061,14.175,12.275,9.405,9.225,9.271,0,
0.724417,115.437436,37.671524,5,0.708,0.08,23.352,20.277,13.9,14.621,14.087,0,
0.611755,115.509669,37.672148,5,0.722,0.064,20.544,17.113,11.661,12.338,11.827,0,
0.467685,115.207429,37.439165,5,0.531,0.06,23.179,16.982,12.318,12.807,12.445,0,
0.619847,119.927913,29.087268,8,0.583,0.072,23.853,17.376,12.375,12.931,12.534,0,
0.710739,119.879086,29.081172,8,0.504,0.076,21.045,15.179,10.851,11.244,10.941,1,EW                            
0.449806,115.166131,37.557041,5,0.476,0.066,22.142,16.106,12.138,12.541,12.231,0,
0.172559,119.979867,29.163223,8,0.545,0.068,22.753,15.891,10.884,11.342,10.985,0,
1.434383,119.848859,29.167269,8,0.45,0.074,21.248,15.593,11.675,12.036,11.771,0,
0.551021,115.298422,37.694563,5,0.436,0.08,23.03,17.901,14.254,14.631,14.332,1,VAR                           
0.712694,119.835289,29.245789,7,0.474,0.081,23.185,17.816,14.004,14.389,14.11,0,
0.584334,120.064971,29.204484,7,0.386,0.08,22.482,17.771,14.203,14.458,14.23,0,
0.642909,120.180323,29.27657,7,0.451,0.069,23.016,17.409,13.402,13.774,13.499,1,DSCT|GDOR|SXPHE               
0.777148,115.653936,37.617194,5,0.48,0.064,21.338,16.021,11.73,12.117,11.818,0,
0.961297,120.166547,29.307045,8,0.489,0.068,21.692,15.2,10.504,10.907,10.576,0,
0.79781,115.73738,37.635576,5,0.398,0.062,19.64,14.653,10.969,11.246,11.016,0,
0.939522,120.144782,29.3141,8,0.615,0.058,22.412,15.547,10.047,10.57,10.166,0,
0.557641,120.121126,29.352323,8,0.418,0.06,20.785,16.032,12.451,12.743,12.519,0,
0.660256,120.065672,29.358614,8,0.58,0.058,22.199,15.205,10.102,10.633,10.228,0,
0.68991,119.71453,29.215414,8,0.637,0.072,19.065,15.005,10.305,10.944,10.476,0,
0.131251,115.891427,37.828392,5,0.416,0.081,20.035,15.67,12.235,12.513,12.287,0,
0.419073,115.83755,37.869333,5,0.381,0.108,19.349,15.615,12.19,12.416,12.227,1,E                             
0.390594,119.610385,29.324341,7,0.433,0.065,23.679,18.382,14.483,14.83,14.561,1,RS                            
0.59321,115.88488,37.979509,5,0.566,0.077,22.614,16.735,12.401,12.894,12.528,0,
0.452294,117.890957,26.997765,5,0.335,0.144,22.655,17.779,14.187,14.438,14.28,0,
0.891907,115.80373,38.106377,5,0.355,0.085,17.855,13.864,10.445,10.702,10.484,1,DSCT|GDOR|SXPHE               
0.677721,119.877852,29.491339,8,0.435,0.067,22.996,17.632,13.523,13.858,13.604,1,VAR                           
0.165762,118.060303,27.090394,7,0.37,0.176,23.026,16.874,12.351,12.685,12.464,0,
0.449678,118.120745,27.154172,7,0.235,0.439,16.989,13.927,10.784,10.913,10.803,1,EB/SD                         
1.584026,118.06346,27.192339,6,0.283,0.221,22.549,18.48,14.792,15.0,14.876,0,
2.326951,118.141688,27.220444,8,0.383,0.219,20.976,17.856,13.899,14.206,14.028,0,
0.901212,118.092465,27.242054,7,0.387,0.143,23.485,17.634,13.137,13.337,13.2,1,ROT                           
0.273414,115.707564,38.194012,7,0.473,0.1,21.913,16.526,12.516,12.869,12.575,1,VAR                           
0.488653,115.738969,38.194905,7,0.582,0.108,23.68,17.805,13.212,13.707,13.327,0,
0.393907,119.607847,26.021297,7,0.48,0.036,22.336,16.596,12.371,12.77,12.475,1,VAR                           
0.255282,119.587022,26.032315,6,0.372,0.051,21.543,17.432,14.079,14.285,14.139,1,DSCT|GDOR|SXPHE               
0.900345,119.493218,25.993916,8,0.368,0.1,18.682,14.214,10.336,10.557,10.382,0,
0.290462,119.477001,26.002991,6,0.451,0.041,22.92,17.403,13.501,13.867,13.597,0,
1.117456,119.518332,26.087753,7,0.945,0.045,22.892,19.672,12.201,13.205,12.498,0,
0.366933,119.420227,29.206256,7,0.67,0.077,23.594,16.553,10.736,11.316,10.878,0,
0.867282,119.37886,29.320608,7,0.45,0.092,22.44,16.729,12.973,13.343,13.084,0,
0.490893,119.772743,26.326442,5,0.686,0.047,23.049,17.964,11.613,12.262,11.783,1,E                             
0.216025,119.423312,29.399336,7,0.631,0.068,23.758,19.192,13.648,14.212,13.807,0,
0.309108,119.375601,26.199578,5,0.497,0.054,23.567,18.3,13.772,14.203,13.917,0,
0.754479,119.325928,26.18822,6,0.381,0.039,19.924,15.068,11.462,11.722,11.529,0,
0.495444,119.440956,26.201559,7,0.521,0.046,21.659,15.363,10.677,11.136,10.813,0,
1.32627,119.261089,26.247561,6,0.298,0.049,18.159,14.176,11.019,11.154,11.043,1,DSCT|GDOR|SXPHE               
0.413029,119.204321,26.274783,5,0.536,0.062,23.802,18.235,13.497,13.998,13.65,0,
0.580948,119.434932,26.352526,6,0.447,0.059,22.786,17.755,13.812,14.17,13.908,0,
0.581768,119.499309,26.360899,7,0.467,0.04,22.261,16.64,12.775,13.187,12.901,1,DSCT|GDOR|SXPHE               
0.684894,119.458631,26.371853,7,0.435,0.054,21.873,16.719,12.776,13.124,12.879,0,
0.733625,119.551571,26.406589,8,0.651,0.047,22.641,16.241,10.517,11.148,10.721,0,
0.402768,119.555164,26.395198,7,0.454,0.041,22.553,17.587,13.743,14.131,13.856,0,
0.469682,119.627887,26.399055,5,0.505,0.064,23.163,17.878,13.474,13.925,13.603,0,
1.75246,119.643119,26.434773,5,0.404,0.056,19.849,14.789,10.874,11.133,10.949,0,
0.486786,119.420178,26.501767,6,0.473,0.039,23.136,17.843,13.608,14.025,13.739,0,
0.939145,119.457498,26.510297,8,0.466,0.05,21.139,15.256,11.416,11.811,11.533,0,
0.674933,119.540469,26.510219,6,0.497,0.05,22.574,17.884,13.381,13.816,13.504,0,
1.099862,119.499935,26.502502,5,0.726,0.095,19.027,18.346,14.964,15.965,15.289,0,
1.408578,119.31882,33.985329,6,0.646,0.111,23.836,16.942,11.688,12.272,11.867,0,
0.358727,119.590849,29.416653,8,0.459,0.077,22.666,17.458,13.296,13.66,13.385,0,
0.286445,119.614297,29.489879,8,0.651,0.075,23.239,16.512,10.689,11.26,10.834,0,
2.024652,119.487793,34.038646,10,0.533,0.083,21.056,15.427,11.422,11.855,11.503,0,
0.96622,119.832652,26.460934,5,0.332,0.054,20.652,16.645,13.471,13.644,13.491,1,DSCT|GDOR|SXPHE               
1.579462,119.375237,34.061378,6,0.462,0.12,18.191,13.911,10.212,10.545,10.305,0,
0.925888,121.796624,30.639746,6,0.596,0.11,23.141,20.047,15.123,15.802,15.379,0,
0.799399,117.636744,25.75946,8,0.848,0.443,23.5,18.507,14.241,15.035,14.325,0,
0.90615,117.665387,25.760025,6,0.85,0.347,22.347,16.107,11.827,12.459,11.927,0,
1.118076,119.385045,28.5687,8,0.491,0.101,22.525,17.278,13.352,13.749,13.487,0,
1.635037,121.901006,30.682662,6,0.66,0.054,21.09,14.155,8.42,9.232,8.613,1,L                             
0.697805,117.679984,25.792078,8,0.829,0.417,22.047,16.805,12.666,13.389,12.733,0,
0.274199,119.298066,28.569829,7,0.543,0.072,23.361,17.831,13.094,13.601,13.262,0,
0.590373,119.30983,28.568677,8,0.478,0.069,21.513,15.942,11.631,12.05,11.768,0,
0.507433,117.813351,25.827433,6,0.908,0.529,23.124,17.521,13.132,13.758,13.211,0,
1.15976,113.593642,30.102632,7,0.522,0.116,21.507,15.353,10.965,11.401,11.04,0,
0.69072,113.517324,30.096317,7,0.503,0.117,22.468,17.209,13.071,13.487,13.152,0,
1.110384,117.922579,25.87537,7,0.629,0.062,23.114,16.691,11.671,12.452,11.794,0,
0.936747,119.508605,28.634276,12,0.568,0.079,23.16,16.503,12.006,12.487,12.136,0,
0.892399,118.069261,25.892898,8,0.732,0.569,23.199,17.355,13.13,13.679,13.242,0,
0.530582,121.739073,30.698576,5,1.328,0.118,23.422,19.999,13.796,15.835,14.576,1,VAR                           
0.573803,121.689311,30.661687,6,0.471,0.039,22.585,17.261,13.38,13.74,13.482,1,DSCT|GDOR|SXPHE               
0.908092,119.42135,28.62225,13,0.415,0.074,20.69,15.59,11.835,12.13,11.922,0,
1.092867,117.977237,25.921362,9,0.686,0.36,23.4,16.869,12.426,12.949,12.532,0,
0.306655,115.207247,37.231248,5,0.542,0.066,23.667,17.613,12.825,13.328,12.965,0,
0.35827,115.041722,37.118677,5,0.501,0.074,23.352,17.271,12.989,13.414,13.098,1,ROT                           
1.089311,122.003286,30.750047,6,0.489,0.037,23.512,18.262,14.126,14.499,14.234,0,
0.325086,115.119113,37.168942,5,0.511,0.06,22.345,16.247,12.096,12.537,12.208,0,
0.79469,117.930348,26.023049,5,0.515,0.054,23.767,17.065,13.255,13.688,13.347,0,
1.694482,118.905016,32.282167,8,0.278,0.078,17.458,14.316,11.99,11.362,11.284,0,
0.458316,119.248578,28.681125,7,0.548,0.071,23.389,16.694,12.159,12.645,12.315,0,
1.169473,118.77926,32.255814,6,0.6,0.134,21.564,20.009,15.387,16.004,15.581,0,
1.861215,118.72562,32.284578,5,0.926,0.0,18.726,12.63,7.295,7.98,7.439,0,
0.568344,118.982585,28.514021,5,0.413,0.045,22.801,17.923,13.845,14.171,13.92,1,DSCT|GDOR|SXPHE               
1.185411,119.047224,28.546494,7,0.417,0.062,20.072,14.853,10.836,11.172,10.937,0,
0.460178,117.486222,25.930571,6,0.704,0.443,23.169,18.181,14.283,14.851,14.436,0,
0.333481,118.850879,32.384804,7,0.295,0.086,20.082,16.716,13.635,13.704,13.635,0,
0.345237,121.992943,30.89296,6,0.633,0.022,22.863,17.079,11.767,12.323,11.918,0,
0.399099,119.0378,28.606776,7,0.474,0.065,21.869,16.266,12.231,12.648,12.364,0,
0.830275,119.054285,28.648815,6,0.992,0.123,23.754,22.229,14.692,15.901,15.101,1,RS                            
1.625911,117.863335,26.060696,5,0.808,0.073,22.587,16.098,9.963,10.808,10.145,0,
0.436584,118.938646,32.493548,8,0.406,0.089,20.528,16.271,12.913,13.178,12.95,0,
1.007466,122.40875,30.834716,9,0.455,0.04,22.004,17.355,13.589,13.914,13.671,0,
0.115313,114.96186,37.255514,5,0.5,0.072,23.496,18.258,14.117,14.551,14.239,0,
0.417675,115.085866,37.406367,5,0.407,0.057,18.826,14.241,10.319,10.645,10.384,1,DSCT|GDOR|SXPHE               
0.345447,118.750292,32.441452,7,0.507,0.073,23.03,17.517,13.289,13.689,13.362,0,
0.442529,118.592272,32.456283,7,0.493,0.09,23.461,18.444,14.401,14.819,14.49,0,
0.360149,118.519427,32.453949,7,0.376,0.087,21.905,17.694,14.384,14.604,14.43,1,DSCT|GDOR|SXPHE               
0.853206,118.634366,32.468552,7,0.512,0.111,23.562,18.896,14.945,15.391,15.102,1,ROT                           
0.412563,122.581447,30.952943,9,0.475,0.052,23.055,17.617,13.7,14.096,13.778,0,
1.057065,122.560576,31.06152,9,0.506,0.087,19.377,14.044,9.629,10.091,9.749,0,
1.240013,122.448843,30.969561,9,0.554,0.043,22.703,17.169,12.379,12.849,12.499,0,
0.437702,118.703548,32.657874,10,0.546,0.098,23.441,16.883,12.341,12.838,12.456,0,
0.478243,122.434948,31.050432,8,0.519,0.03,22.979,17.239,13.103,13.547,13.229,0,
0.305308,122.084016,30.994016,6,0.437,0.041,22.716,17.268,13.579,13.891,13.638,0,
1.419246,122.310298,31.175802,6,0.747,0.089,21.4,19.645,15.0,15.771,15.279,0,
0.801053,122.335743,31.18723,6,0.26,0.058,17.41,14.104,10.591,10.636,10.566,0,
0.593058,118.477855,32.490704,7,0.174,0.135,20.691,18.1,15.314,15.222,15.264,0,
1.923912,118.479475,32.53283,8,0.29,0.091,18.208,14.421,11.815,11.231,11.114,0,
1.297542,118.509037,32.542315,8,0.503,0.197,19.659,13.984,10.049,10.14,9.724,0,
0.269179,122.33928,31.25062,6,0.522,0.038,23.77,17.181,13.597,14.048,13.726,1,ROT                           
0.667598,118.436043,32.540297,7,0.371,0.094,21.026,16.858,13.349,13.563,13.361,0,
0.304953,122.318901,31.254254,6,0.498,0.038,22.184,16.527,13.152,13.57,13.275,1,ROT                           
0.149982,118.565623,32.613373,7,0.516,0.099,22.633,17.518,13.045,13.484,13.128,0,
1.488355,118.356616,32.595228,8,0.514,0.1,20.973,14.935,10.396,10.617,10.231,0,
0.459634,118.347902,32.661593,8,0.374,0.097,20.093,15.678,11.942,12.223,11.996,1,DSCT|GDOR|SXPHE               
0.274983,118.512627,32.708016,8,0.432,0.093,21.243,16.426,12.411,12.761,12.492,0,
0.17619,119.58936,28.777493,8,0.528,0.07,22.777,16.12,11.567,12.028,11.702,0,
1.793799,118.662779,32.638228,9,1.04,0.071,23.921,22.688,13.945,15.021,14.199,0,
0.642486,119.404804,28.794224,7,0.527,0.084,23.187,16.554,11.783,12.261,11.942,0,
0.130861,119.594322,28.876525,8,0.632,0.08,22.568,15.768,10.768,11.322,10.899,0,
0.353142,118.339609,32.703885,8,0.485,0.103,21.718,15.68,11.684,12.132,11.799,0,
0.17604,118.303866,32.721285,7,0.469,0.119,21.223,18.947,14.963,15.458,15.182,0,
1.340741,119.717264,28.940504,7,0.564,0.077,22.534,19.413,14.74,15.233,14.847,0,
2.19208,119.862337,28.963577,8,0.386,0.062,16.944,12.898,9.329,9.51,9.309,0,
1.334996,119.745819,28.99575,8,0.46,0.067,19.373,14.202,10.254,10.59,10.32,0,
0.426575,119.674442,28.970213,8,0.43,0.069,20.844,15.831,11.91,12.27,12.015,0,
1.513571,122.72636,30.616677,8,0.427,0.05,19.391,14.376,10.612,10.925,10.661,0,
0.760193,116.02312,37.534609,5,0.958,0.086,23.703,21.127,13.999,15.072,14.332,0,
0.375135,120.576427,32.535273,7,0.785,0.074,21.962,19.675,14.994,15.943,15.255,0,
0.527467,122.633015,30.615231,9,0.425,0.045,21.64,17.082,13.555,13.836,13.582,1,EW                            
0.234372,122.883268,30.662739,8,0.451,0.051,22.799,17.752,14.209,14.58,14.295,0,
0.425176,123.024814,30.699477,8,0.537,0.052,22.504,16.99,12.991,13.438,13.095,0,
0.576419,122.889861,30.695543,8,0.54,0.044,21.874,16.0,11.444,11.915,11.536,0,
0.80755,116.120266,37.479498,5,0.453,0.06,20.838,15.652,11.561,11.903,11.633,0,
0.730741,122.766108,30.630637,8,0.57,0.045,23.653,17.347,13.122,13.623,13.238,1,EB                            
0.469938,122.783894,30.634345,8,1.173,0.069,23.07,21.756,13.889,15.6,14.448,1,EB                            
2.393056,122.841305,30.684901,8,0.549,0.041,22.392,15.685,11.457,11.977,11.609,0,
1.287667,118.967826,26.217669,5,0.478,0.101,22.879,17.847,13.696,14.147,13.829,1,EW                            
0.220026,122.801501,30.766718,8,0.629,0.054,23.307,16.946,11.464,12.041,11.595,0,
1.53269,122.576157,30.593773,9,0.46,0.049,19.607,14.378,10.576,10.914,10.642,0,
0.552238,122.547837,30.662132,9,0.554,0.045,23.159,16.477,11.884,12.356,11.991,0,
0.538373,115.879153,37.585585,5,0.578,0.064,22.978,15.816,11.084,11.637,11.238,0,
0.610416,118.999791,26.296986,6,0.481,0.053,21.941,15.795,11.514,11.932,11.644,1,VAR                           
0.693968,119.063739,26.347265,6,0.212,0.059,18.506,15.237,12.416,12.393,12.386,0,
2.549786,118.903813,28.100374,5,0.998,0.044,22.087,20.907,12.883,13.917,13.162,0,
0.478662,119.024992,26.357423,5,0.444,0.048,22.966,17.024,13.099,13.475,13.218,0,
0.686242,122.586144,30.661168,9,0.402,0.048,20.178,16.149,12.904,13.154,12.939,0,
1.359963,118.970659,28.120041,5,0.586,0.034,23.314,17.968,12.815,13.37,12.972,0,
0.392703,119.010453,26.4061,5,0.458,0.081,23.24,17.646,13.694,14.061,13.785,0,
0.909468,118.95413,28.164167,5,0.417,0.034,22.193,17.484,13.956,14.249,14.003,0,
0.579041,115.753151,37.620505,5,0.581,0.073,23.594,17.698,13.039,13.555,13.167,0,
1.590544,113.343173,29.842337,5,0.56,0.093,22.886,17.855,13.584,14.024,13.729,1,ROT                           
0.82952,122.41378,30.644914,7,1.515,0.108,23.518,22.241,13.837,16.539,15.189,0,
0.224687,122.483434,30.715394,9,0.511,0.06,23.627,18.44,14.637,15.096,14.749,1,DSCT|GDOR|SXPHE               
0.820551,122.397361,30.675978,9,0.344,0.035,18.871,15.009,11.552,11.689,11.556,1,YSO                           
1.20293,116.024927,37.564307,5,0.566,0.062,23.411,16.574,12.128,12.672,12.277,1,DSCT|GDOR|SXPHE               
1.116678,113.158589,29.848535,6,0.36,0.202,19.082,14.319,10.528,10.737,10.559,0,
0.674318,113.147015,29.87378,6,0.515,0.104,22.986,16.554,12.4,12.812,12.471,0,
0.282833,116.155561,37.70282,5,0.535,0.062,21.598,15.752,11.237,11.681,11.338,0,
0.849557,113.288107,29.912593,6,0.51,0.092,22.828,18.442,14.43,14.799,14.49,0,
0.265985,118.879604,26.489363,5,0.491,0.081,20.26,15.034,10.424,10.903,10.56,0,
1.908764,122.485706,30.816242,9,0.329,0.057,17.218,13.642,10.308,10.458,10.313,0,
0.381622,115.981132,37.71291,5,0.508,0.079,22.3,16.843,12.917,13.32,12.999,0,
0.343755,119.16687,28.282027,5,0.45,0.041,21.289,15.615,11.693,12.071,11.8,0,
0.946016,113.54978,29.774471,5,0.423,0.101,20.099,15.325,11.737,12.013,11.765,0,
0.407605,122.717681,30.775376,8,0.6,0.041,23.43,18.375,13.197,13.759,13.326,0,
0.211297,115.953752,37.764677,5,0.571,0.068,24.159,17.57,12.853,13.362,12.976,0,
0.444672,115.937209,37.806061,5,0.359,0.072,19.126,15.071,11.37,11.508,11.352,0,
0.318792,122.694686,30.796574,8,0.625,0.052,22.878,16.028,10.997,11.594,11.145,0,
1.508105,118.92857,28.276557,6,0.543,0.04,23.542,16.918,12.036,12.539,12.183,0,
0.519628,115.990737,37.770856,5,0.509,0.076,22.148,16.764,13.015,13.406,13.105,0,
0.768671,117.566412,25.434233,8,1.016,0.412,24.071,17.068,12.715,13.459,12.826,0,
0.052564,117.579915,25.442568,8,0.843,0.366,22.899,15.872,10.707,11.437,10.823,0,
1.90631,118.880005,28.279446,5,0.498,0.056,23.146,18.331,14.18,14.685,14.362,0,
0.490119,117.570066,25.466229,8,0.856,0.376,20.254,15.091,11.276,11.811,11.333,0,
0.770587,117.485581,25.491638,7,0.635,0.235,23.153,18.028,14.378,14.899,14.45,1,ROT                           
0.658521,122.778443,30.862593,8,0.533,0.057,23.692,17.415,13.315,13.776,13.426,0,
0.359818,122.746477,30.883312,8,0.551,0.049,23.116,17.039,12.626,13.131,12.752,0,
0.614031,113.501827,29.79158,5,0.456,0.109,22.137,17.242,13.489,13.87,13.56,1,DSCT|GDOR|SXPHE               
0.325013,117.339665,25.503625,9,0.967,0.416,23.417,18.321,14.492,15.085,14.558,0,
1.293069,122.605186,30.801883,9,0.445,0.053,19.309,14.189,10.386,10.723,10.449,1,ACV|roAm|roAp|SXARI           
0.620495,117.443986,25.545993,8,0.408,0.3,20.563,17.479,14.804,15.067,14.743,1,ROT                           
2.82202,122.588591,30.809106,9,0.148,0.076,14.212,12.716,10.149,10.059,10.08,1,ACV|roAm|roAp|SXARI           
0.682611,122.600183,30.865987,9,0.489,0.05,22.427,17.771,13.786,14.174,13.861,1,DSCT|GDOR|SXPHE               
0.236881,117.630495,25.515517,8,0.612,0.099,22.424,17.547,13.453,14.152,13.535,0,
0.315391,117.655933,25.506163,8,0.78,0.378,23.118,16.756,12.49,13.268,12.562,1,L                             
0.29093,122.74279,30.941262,8,0.551,0.046,22.983,16.389,11.735,12.218,11.843,0,
0.490176,122.750543,30.982234,8,0.563,0.051,23.271,16.4,12.03,12.562,12.156,0,
1.434804,117.756388,25.60021,7,0.672,0.305,22.834,17.626,13.877,14.542,13.967,0,
0.545022,113.562822,29.986309,7,0.519,0.117,21.728,16.449,12.28,12.714,12.375,0,
0.895017,113.740482,29.863594,5,1.026,0.09,21.951,19.949,11.933,13.001,12.212,0,
1.339338,113.721303,29.86854,5,0.444,0.192,19.654,14.059,9.977,10.322,10.009,0,
